company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,return_on_assets_pct,return_on_capital_employed_pct,quality_score,quality_rank
PNB,2022.0,5.125783688780462,,39.87348229772472,5.403632282420161,,1.161358131883197,5.95287056923944,0.0,50.952136555744616,26.0
LODHA,2012.0,12.897765741367637,24.509140148950575,33.83658969804618,3.782415630550622,3.338582677165354,0.3187311178247734,4.110919292188174,0.0,50.84527473160199,1.0
HINDUNILVR,2023.0,16.743149554308353,76.64740838560581,20.16340648854962,0.024232665394402036,103.69642857142857,0.8289886010646305,13.879880126441973,0.0,50.78643616929995,28.0
POWERGRID,2020.0,29.300021195421788,87.12908011869436,17.0937925064919,2.2917954742178805,3.75496897675886,0.14705206275738203,4.308628555621788,0.0,50.70244225753548,25.0
BPCL,2021.0,7.524840227483046,9.124086005621908,32.340584445896745,1.0182429278312015,16.535113174695297,1.4298289207220862,10.759234181068221,0.0,50.624658854448015,21.0
HCLTECH,2020.0,15.644631841077594,24.50053766483672,21.56748005539626,0.15577271929311254,35.45544554455446,0.8533790555307357,13.350801144664873,0.0,50.56291304113873,26.0
KOTAKBANK,2022.0,35.82881360955514,90.98426246999199,12.50607769099467,3.783654890601562,1.2298624754420433,0.061740390632719605,2.2120849481608347,0.0,50.54697624871065,27.0
WIPRO,2021.0,17.547428755953824,23.849196738516188,19.795632137848127,0.190360831314548,33.7426326129666,0.7501271709904803,13.162803090860645,0.0,50.5058639846626,22.0
LODHA,2011.0,12.149102623101703,23.469857340082832,35.483870967741936,7.521505376344086,2.314487632508834,0.22926777801223888,2.7853977632411904,0.0,50.41837135408483,1.0
DIVISLAB,2023.0,23.483970645036695,30.513711857860176,14.286833241951907,0.0003133077465340331,1357.0,0.5384402079722703,12.64471403812825,0.0,50.41551792511685,29.0
ADANIPOWER,2022.0,17.725812854101257,35.6573201977554,26.613209080565635,2.662675407704394,3.3672771672771673,0.33801734548248985,5.991632207462705,0.0,50.330654142129596,28.0
DIVISLAB,2018.0,22.539193009509123,32.61372397841172,14.801687763713081,0.010632911392405063,688.0,0.5734708916728076,12.92557111274871,0.0,50.26645188597091,27.0
RECLTD,2015.0,26.012461059190027,94.4071261682243,21.31461391193363,6.021817166560306,1.638597972972973,0.1119832548403977,2.912960055817199,0.0,50.24003502694086,27.0
MOTHERSON,2015.0,3.7275323851014104,8.2051873863997,38.86883273164862,1.5436221419975933,9.61006289308176,1.9891535150645625,7.414634146341463,0.0,50.01099926309149,28.0
